"respondent_id","timestamp","time_to_complete","q_email","q_age","q_gender","q_gender_text","q_education","q1_satisfaction","q2_satisfaction","q3_satisfaction","q4_satisfaction","q5_satisfaction","q6_trust","q7_trust","q8_trust","q9_trust","q10_trust","q11_multiselect_salomon","q11_multiselect_topo","q11_multiselect_saucony","q11_multiselect_brooks","q11_multiselect_asics","q11_multiselect_hoka","q11_multiselect_a_different_brand_not_listed_here","q12_likert","q13_attention","q14_text","q15_miles_per_week"
43,2026-01-06 10:55:38.099154,8.2,"user43@example.com",59,"Female",NA,"Some college","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I really liked this experience.",43
17,2026-01-15 17:24:25.553313,7.6,"user440@example.com",51,"Female",NA,"Doctorate degree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree",NA,"asdf qwer zxcv.",10
441,2026-01-31 07:35:31.319178,7,"user441@example.com",24,NA,NA,"Bachelor's degree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree",NA,"Not what I expected",49
442,2026-01-18 05:02:55.170853,6.5,"user442@example.com",28,"Male",NA,"Bachelor's degree","Strongly Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree",NA,NA,NA,"Brooks","Asics","Hoka",NA,"Disagree","Yes, I'm paying attention","zzzz aaa bbb!",49
443,2026-01-23 03:59:59.253092,6,"user443@example.com",49,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,2026-01-21 07:14:46.084733,4.4,"user444@example.com",26,"Male",NA,"High school diploma","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","blah blah blah",46
445,2026-01-06 13:38:38.901866,9.7,"user445@example.com",32,"Female",NA,"Bachelor's degree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree",NA,NA,"Saucony","Brooks","Asics",NA,NA,"Strongly Disagree","Yes, I'm paying attention","Could use some improvement!",NA
446,2026-01-14 06:18:15.04684,7.4,"user446@example.com",31,"Female",NA,"Some college","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","No strong opinion",34
447,2026-01-04 20:02:37.419672,6,"user447@example.com",62,"Male",NA,"High school diploma","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,2026-01-15 07:01:01.786971,8,"user448@example.com",67,"Male",NA,"Bachelor's degree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Disagree","Disagree","Disagree","Strongly Disagree",NA,"Topo",NA,"Brooks",NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Well organized and clear.",26
449,2026-01-22 00:37:04.381611,4.4,"user449@example.com",22,"Male",NA,"High school diploma","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Agree","Agree","Agree","Agree","Salomon",NA,NA,"Brooks",NA,NA,NA,"Disagree","Yes, I'm paying attention","I really liked this experience.",47
44,2026-01-04 00:54:33.341281,11,"user44@example.com",42,"Male",NA,"Less than high school","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree",NA,NA,NA,NA,"Asics",NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I really liked this experience",36
450,2026-01-19 23:38:22.435154,8.7,"user450@example.com",40,NA,NA,"Master's degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree",NA,"Topo","Saucony",NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I really liked this experience",38
451,2026-01-10 04:57:20.401556,6.8,"user451@example.com",60,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,2026-01-09 18:29:19.578781,7,"user452@example.com",73,"Female",NA,NA,"Strongly Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree",NA,NA,"Saucony",NA,"Asics",NA,NA,"Agree","Yes, I'm paying attention","No strong opinion!",47
453,2026-02-01 01:10:56.009497,8.6,"user453@example.com",43,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree",NA,"Topo","Saucony",NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Well organized and clear.",49
454,2026-01-02 19:13:05.630158,8,"user454@example.com",52,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Disagree",NA,NA,NA,"Brooks","Asics",NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Not what I expected",46
455,2026-01-28 19:55:30.008713,5.6,"user455@example.com",35,"Non-binary",NA,"High school diploma","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I really liked this experience.",43
456,2026-01-12 15:19:10.505722,5.6,"user456@example.com",70,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I really liked this experience!",49
457,2026-01-24 08:19:59.302131,50.5,"user457@example.com",56,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,"Saucony",NA,"Asics",NA,NA,"Strongly Disagree","Yes, I'm paying attention","It was confusing at times.",43
458,2026-02-01 01:46:15.411399,7.1,"user458@example.com",45,"Male",NA,"Master's degree","Disagree","Disagree","Agree","Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree",NA,NA,"Saucony","Brooks",NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","No strong opinion.",26
459,2026-01-13 08:47:49.586292,5.9,"user459@example.com",35,"Female",NA,"Doctorate degree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","qwerty uiop 789",46
45,2026-01-07 15:54:45.647229,8.3,"user45@example.com",44,NA,NA,"Bachelor's degree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree",NA,NA,NA,NA,"Asics","Hoka",NA,"Disagree","Yes, I'm paying attention","qwerty uiop 789",30
460,2026-01-21 14:19:46.418355,6.8,"user460@example.com",73,"Male",NA,"Some college","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Disagree","Agree","Strongly Agree","Agree","Agree","Agree",NA,"Topo","Saucony",NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","It was confusing at times.",45
461,2026-01-30 16:47:33.288305,9,"user461@example.com",36,NA,NA,"Less than high school","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I learned a lot from this",37
462,2026-01-04 10:23:30.568913,6.2,"user462@example.com",44,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I learned a lot from this!",34
463,2026-01-09 12:35:59.490392,6.8,"user463@example.com",62,"Prefer not to say",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree",NA,"Topo",NA,NA,"Asics",NA,"A different brand, not listed here","Strongly Disagree","Yes, I'm paying attention","It was confusing at times!",30
464,2026-01-03 22:04:19.228909,6.2,"user464@example.com",59,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Disagree",NA,"Topo",NA,"Brooks",NA,NA,NA,NA,NA,NA,NA
465,2026-01-03 17:57:23.939926,9.1,"user465@example.com",43,"Female",NA,"High school diploma","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,"Topo",NA,"Brooks",NA,"Hoka",NA,"Strongly Disagree","Yes, I'm paying attention","It was confusing at times.",52
466,2026-01-12 02:52:38.522967,7,"user466@example.com",38,"Male",NA,"Bachelor's degree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,"A different brand, not listed here","Neither Agree Nor Disagree","Yes, I'm paying attention","Not what I expected",39
467,2026-01-20 17:00:51.595582,7.2,"user467@example.com",59,"Male",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,"Topo",NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention",NA,NA
468,2026-01-28 03:24:05.702512,7.4,"user468@example.com",43,"Male",NA,"Less than high school","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,NA,NA,"Hoka",NA,"Disagree","Yes, I'm paying attention","lorem ipsum 123!",52
469,2026-01-14 10:04:41.302658,9.8,"user469@example.com",19,"Female",NA,"Doctorate degree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,"Asics",NA,NA,"Disagree","Yes, I'm paying attention","It was confusing at times",27
46,2026-01-25 02:31:29.466523,7.5,"user46@example.com",18,"Non-binary",NA,"Bachelor's degree","Agree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,"A different brand, not listed here","Strongly Disagree","Yes, I'm paying attention","Not what I expected.",42
470,2026-01-24 00:40:00.85074,7.4,"user470@example.com",46,"Male",NA,"Doctorate degree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Agree",NA,NA,"Saucony",NA,"Asics","Hoka",NA,"Strongly Disagree","Yes, I'm paying attention","Could use some improvement",450
471,2026-01-11 06:23:13.140938,8.4,"user471@example.com",27,"Male",NA,"Doctorate degree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","No strong opinion",43
472,2026-01-03 10:36:13.514402,7.4,"user472@example.com",18,"Male",NA,"Some college","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Salomon",NA,NA,NA,"Asics","Hoka",NA,"Disagree","Yes, I'm paying attention","It was confusing at times!",37
473,2026-01-11 06:45:28.904966,0.3,"user473@example.com",56,"Female",NA,"High school diploma","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree",NA,"Topo",NA,"Brooks",NA,NA,"A different brand, not listed here","Strongly Disagree","Yes, I'm paying attention","Not what I expected.",36
474,2026-01-31 08:31:48.907979,8.5,"user474@example.com",28,"Male",NA,"Less than high school","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times",22
475,2026-01-12 01:07:41.579452,6.5,"user475@example.com",61,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,"Topo",NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I learned a lot from this.",11
476,2026-01-31 02:27:56.132617,8.8,"user476@example.com",72,"Male",NA,"High school diploma","Disagree","Strongly Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,2026-01-06 05:33:12.189,6.7,"user477@example.com",28,"Male",NA,"Some college","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,2026-01-10 05:29:25.202824,4.2,"user478@example.com",65,"Male",NA,"Bachelor's degree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,"Topo","Saucony",NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","I learned a lot from this!",41
479,2026-01-12 23:50:41.099665,6.8,"user479@example.com",26,"Male",NA,"High school diploma","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,"Saucony","Brooks",NA,NA,NA,"Disagree","Yes, I'm paying attention","Could use some improvement!",39
47,2026-01-19 22:00:00.813574,6.7,"user47@example.com",67,"Male",NA,"Master's degree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree",NA,NA,NA,NA,"Asics",NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","No strong opinion!",31
480,2026-01-30 20:37:30.561688,7.5,"user480@example.com",70,"Female",NA,"Bachelor's degree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I learned a lot from this.",43
481,2026-01-28 13:40:15.110316,6.3,"user481@example.com",48,"Female",NA,"Some college","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Strongly Disagree","Disagree","Disagree",NA,"Topo",NA,"Brooks",NA,NA,NA,"Agree",NA,"I learned a lot from this",54
482,2026-01-17 04:17:35.09661,4.4,"user482@example.com",69,"Female",NA,"Bachelor's degree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","No strong opinion",36
483,2026-01-11 21:17:32.948858,8.3,"user483@example.com",69,"Male",NA,"Bachelor's degree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Salomon","Topo",NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I really liked this experience!",44
484,2026-01-18 01:38:09.073341,8.1,"user484@example.com",23,"Female",NA,"Some college","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","It was confusing at times.",47
485,2026-01-20 19:07:08.084361,8.2,"user485@example.com",72,"Male",NA,"Less than high school","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,"Topo","Saucony",NA,"Asics",NA,NA,"Disagree","I'm definitely not paying attention","I learned a lot from this",27
486,2026-01-10 09:32:39.559994,7.4,"user486@example.com",47,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Strongly Disagree","Disagree","Salomon",NA,NA,NA,NA,"Hoka",NA,"Strongly Disagree","Yes, I'm paying attention","Not what I expected",56
487,2026-01-16 14:04:24.926471,6.2,"user487@example.com",26,NA,NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree",NA,NA,"Saucony",NA,"Asics",NA,NA,"Strongly Disagree",NA,NA,NA
488,2026-01-08 06:21:27.432157,6.1,"user488@example.com",52,"Male",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I learned a lot from this.",NA
489,2026-01-16 17:34:43.242459,5.4,"user489@example.com",59,"Prefer to self-describe:","Transgender male","Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree",NA,"Topo",NA,"Brooks","Asics",NA,NA,"Disagree","Yes, I'm paying attention","Well organized and clear",30
48,2026-01-07 13:23:17.055005,7.4,"user48@example.com",32,"Male",NA,"Bachelor's degree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,2026-01-05 14:34:15.552768,5.8,"user490@example.com",65,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","Could use some improvement",32
491,2026-01-31 07:25:29.871625,1.4,"user491@example.com",66,"Male",NA,"Doctorate degree","Agree","Strongly Agree","Strongly Agree","Strongly Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,2026-01-15 04:28:34.864345,8.4,"user492@example.com",54,"Male",NA,"Some college","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree",NA,NA,"Saucony",NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","No strong opinion.",48
493,2026-01-23 09:33:29.411303,8.4,"user493@example.com",32,"Female",NA,"Prefer not to say","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","Not what I expected.",45
494,2026-01-11 23:56:04.795274,6.1,"user494@example.com",64,"Male",NA,"Bachelor's degree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree",NA,"Topo",NA,NA,NA,NA,"A different brand, not listed here",NA,"Yes, I'm paying attention","I really liked this experience",39
495,2026-01-14 23:21:01.412235,4.2,"user495@example.com",56,"Female",NA,"Bachelor's degree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,2026-01-20 12:03:45.462942,7.6,"user497@example.com",19,"Non-binary",NA,"Doctorate degree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,2026-01-10 03:18:43.377525,6.8,"user498@example.com",60,"Male",NA,"High school diploma","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree",NA,NA,"Saucony",NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I really liked this experience!",52
499,2026-01-18 13:07:47.224885,2.1,"user499@example.com",40,"Non-binary",NA,"Master's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Agree",NA,"Topo",NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","It was confusing at times!",41
49,2026-01-05 09:49:55.230096,7.8,"user49@example.com",54,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree",NA,NA,"Saucony",NA,"Asics",NA,NA,"Disagree","Yes, I'm paying attention","It was confusing at times",35
4,2026-01-18 20:07:33.597023,7.2,"user4@example.com",28,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Salomon",NA,NA,"Brooks",NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","lorem ipsum 123",29
500,2026-01-05 20:13:10.44066,7.9,"user500@example.com",62,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree",NA,"Topo","Saucony",NA,"Asics",NA,NA,"Disagree","Yes, I'm paying attention","asdf qwer zxcv.",NA
50,2026-01-16 14:23:58.379974,6.8,"user50@example.com",58,"Female",NA,"Bachelor's degree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","Not what I expected.",35
51,2026-01-12 02:32:14.307519,37.7,"user51@example.com",42,"Non-binary",NA,"High school diploma","Disagree","Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,"Saucony",NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","No strong opinion.",57
52,2026-01-16 19:50:09.957582,4.3,"user52@example.com",29,"Male",NA,"Doctorate degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,2026-01-04 02:06:38.380585,5.7,"user53@example.com",57,"Female",NA,"Some college","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,NA,NA,"Brooks",NA,NA,"A different brand, not listed here","Neither Agree Nor Disagree","Yes, I'm paying attention","I learned a lot from this.",36
54,2026-01-23 04:09:44.710387,8.1,"user54@example.com",57,"Non-binary",NA,"Doctorate degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I learned a lot from this.",40
55,2026-01-30 17:28:10.270863,6.9,"user55@example.com",38,"Female",NA,"Bachelor's degree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,2026-01-20 21:06:51.748474,6.4,"user56@example.com",66,"Male",NA,"Less than high school","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,"Asics",NA,NA,"Disagree","Yes, I'm paying attention","Not what I expected",47
